HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-03-08 16:00:00;2024-03-08 17:00:00;DK1;536,580017;71,980003
2024-03-08 15:00:00;2024-03-08 16:00:00;DK1;415,519989;55,740002
2024-03-08 14:00:00;2024-03-08 15:00:00;DK1;300,049988;40,250000
2024-03-08 13:00:00;2024-03-08 14:00:00;DK1;371,239990;49,799999
2024-03-08 12:00:00;2024-03-08 13:00:00;DK1;382,200012;51,270000
2024-03-08 11:00:00;2024-03-08 12:00:00;DK1;392,109985;52,599998
2024-03-08 10:00:00;2024-03-08 11:00:00;DK1;388,160004;52,070000
2024-03-08 09:00:00;2024-03-08 10:00:00;DK1;429,309998;57,590000
2024-03-08 08:00:00;2024-03-08 09:00:00;DK1;554,320007;74,360001
2024-03-08 07:00:00;2024-03-08 08:00:00;DK1;662,640015;88,889999
2024-03-08 06:00:00;2024-03-08 07:00:00;DK1;708,630005;95,059998
2024-03-08 05:00:00;2024-03-08 06:00:00;DK1;618,059998;82,910004
2024-03-08 04:00:00;2024-03-08 05:00:00;DK1;500,279999;67,110001
2024-03-08 03:00:00;2024-03-08 04:00:00;DK1;494,239990;66,300003
2024-03-08 02:00:00;2024-03-08 03:00:00;DK1;491,929993;65,989998
2024-03-08 01:00:00;2024-03-08 02:00:00;DK1;499,529999;67,010002
2024-03-08 00:00:00;2024-03-08 01:00:00;DK1;499,160004;66,959999
2024-03-07 23:00:00;2024-03-08 00:00:00;DK1;510,269989;68,449997
2024-03-07 22:00:00;2024-03-07 23:00:00;DK1;504,760010;67,720001
2024-03-07 21:00:00;2024-03-07 22:00:00;DK1;546,500000;73,320000
2024-03-07 20:00:00;2024-03-07 21:00:00;DK1;546,729980;73,349998
2024-03-07 19:00:00;2024-03-07 20:00:00;DK1;614,849976;82,489998
2024-03-07 18:00:00;2024-03-07 19:00:00;DK1;673,070007;90,300003
2024-03-07 17:00:00;2024-03-07 18:00:00;DK1;787,929993;105,709999
2024-03-07 16:00:00;2024-03-07 17:00:00;DK1;664,869995;89,199997
2024-03-07 15:00:00;2024-03-07 16:00:00;DK1;521,159973;69,919998
2024-03-07 14:00:00;2024-03-07 15:00:00;DK1;492,239990;66,040001
2024-03-07 13:00:00;2024-03-07 14:00:00;DK1;472,040009;63,330002
2024-03-07 12:00:00;2024-03-07 13:00:00;DK1;449,160004;60,259998
2024-03-07 11:00:00;2024-03-07 12:00:00;DK1;459,820007;61,689999
2024-03-07 10:00:00;2024-03-07 11:00:00;DK1;493,140015;66,160004
2024-03-07 09:00:00;2024-03-07 10:00:00;DK1;531,520020;71,309998
2024-03-07 08:00:00;2024-03-07 09:00:00;DK1;589,510010;79,089996
2024-03-07 07:00:00;2024-03-07 08:00:00;DK1;720,770020;96,699997
2024-03-07 06:00:00;2024-03-07 07:00:00;DK1;769,219971;103,199997
2024-03-07 05:00:00;2024-03-07 06:00:00;DK1;628,119995;84,269997
2024-03-07 04:00:00;2024-03-07 05:00:00;DK1;545,090027;73,129997
2024-03-07 03:00:00;2024-03-07 04:00:00;DK1;520,940002;69,889999
2024-03-07 02:00:00;2024-03-07 03:00:00;DK1;512,140015;68,709999
2024-03-07 01:00:00;2024-03-07 02:00:00;DK1;524,289978;70,339996
2024-03-07 00:00:00;2024-03-07 01:00:00;DK1;539,049988;72,320000
2024-03-06 23:00:00;2024-03-07 00:00:00;DK1;546,580017;73,330002
2024-03-06 22:00:00;2024-03-06 23:00:00;DK1;554,130005;74,339996
2024-03-06 21:00:00;2024-03-06 22:00:00;DK1;581,260010;77,980003
2024-03-06 20:00:00;2024-03-06 21:00:00;DK1;597,440002;80,150002
2024-03-06 19:00:00;2024-03-06 20:00:00;DK1;696,200012;93,400002
2024-03-06 18:00:00;2024-03-06 19:00:00;DK1;888,890015;119,250000
2024-03-06 17:00:00;2024-03-06 18:00:00;DK1;891,349976;119,580002
2024-03-06 16:00:00;2024-03-06 17:00:00;DK1;745,400024;100,000000
2024-03-06 15:00:00;2024-03-06 16:00:00;DK1;604,219971;81,059998
2024-03-06 14:00:00;2024-03-06 15:00:00;DK1;538,619995;72,260002
2024-03-06 13:00:00;2024-03-06 14:00:00;DK1;526,549988;70,639999
2024-03-06 12:00:00;2024-03-06 13:00:00;DK1;516,489990;69,290001
2024-03-06 11:00:00;2024-03-06 12:00:00;DK1;516,929993;69,349998
2024-03-06 10:00:00;2024-03-06 11:00:00;DK1;536,830017;72,019997
2024-03-06 09:00:00;2024-03-06 10:00:00;DK1;565,909973;75,919998
2024-03-06 08:00:00;2024-03-06 09:00:00;DK1;650,059998;87,209999
2024-03-06 07:00:00;2024-03-06 08:00:00;DK1;810,250000;108,699997
2024-03-06 06:00:00;2024-03-06 07:00:00;DK1;794,890015;106,639999
2024-03-06 05:00:00;2024-03-06 06:00:00;DK1;625,979980;83,980003
2024-03-06 04:00:00;2024-03-06 05:00:00;DK1;550,919983;73,910004
2024-03-06 03:00:00;2024-03-06 04:00:00;DK1;525,210022;70,459999
2024-03-06 02:00:00;2024-03-06 03:00:00;DK1;519,840027;69,739998
2024-03-06 01:00:00;2024-03-06 02:00:00;DK1;525,210022;70,459999
2024-03-06 00:00:00;2024-03-06 01:00:00;DK1;527,000000;70,699997
2024-03-05 23:00:00;2024-03-06 00:00:00;DK1;529,229980;71,000000
2024-03-05 22:00:00;2024-03-05 23:00:00;DK1;521,750000;70,000000
2024-03-05 21:00:00;2024-03-05 22:00:00;DK1;491,940002;66,000000
2024-03-05 20:00:00;2024-03-05 21:00:00;DK1;544,640015;73,070000
2024-03-05 19:00:00;2024-03-05 20:00:00;DK1;584,510010;78,419998
2024-03-05 18:00:00;2024-03-05 19:00:00;DK1;720,020020;96,599998
2024-03-05 17:00:00;2024-03-05 18:00:00;DK1;778,010010;104,379997
2024-03-05 16:00:00;2024-03-05 17:00:00;DK1;550,530029;73,860001
2024-03-05 15:00:00;2024-03-05 16:00:00;DK1;452,359985;60,689999
2024-03-05 14:00:00;2024-03-05 15:00:00;DK1;444,609985;59,650002
2024-03-05 13:00:00;2024-03-05 14:00:00;DK1;440,209991;59,060001
2024-03-05 12:00:00;2024-03-05 13:00:00;DK1;436,709991;58,590000
2024-03-05 11:00:00;2024-03-05 12:00:00;DK1;436,859985;58,610001
2024-03-05 10:00:00;2024-03-05 11:00:00;DK1;441,399994;59,220001
2024-03-05 09:00:00;2024-03-05 10:00:00;DK1;441,109985;59,180000
2024-03-05 08:00:00;2024-03-05 09:00:00;DK1;444,540009;59,639999
2024-03-05 07:00:00;2024-03-05 08:00:00;DK1;456,459991;61,240002
2024-03-05 06:00:00;2024-03-05 07:00:00;DK1;449,450012;60,299999
2024-03-05 05:00:00;2024-03-05 06:00:00;DK1;435,140015;58,380001
2024-03-05 04:00:00;2024-03-05 05:00:00;DK1;427,760010;57,389999
2024-03-05 03:00:00;2024-03-05 04:00:00;DK1;420,910004;56,470001
2024-03-05 02:00:00;2024-03-05 03:00:00;DK1;420,089996;56,360001
2024-03-05 01:00:00;2024-03-05 02:00:00;DK1;420,829987;56,459999
2024-03-05 00:00:00;2024-03-05 01:00:00;DK1;420,980011;56,480000
2024-03-04 23:00:00;2024-03-05 00:00:00;DK1;418,970001;56,209999
2024-03-04 22:00:00;2024-03-04 23:00:00;DK1;444,260010;59,599998
2024-03-04 21:00:00;2024-03-04 22:00:00;DK1;447,100006;59,980000
2024-03-04 20:00:00;2024-03-04 21:00:00;DK1;454,779999;61,009998
2024-03-04 19:00:00;2024-03-04 20:00:00;DK1;467,070007;62,660000
2024-03-04 18:00:00;2024-03-04 19:00:00;DK1;482,279999;64,699997
2024-03-04 17:00:00;2024-03-04 18:00:00;DK1;555,260010;74,489998
2024-03-04 16:00:00;2024-03-04 17:00:00;DK1;582,020020;78,080002
2024-03-04 15:00:00;2024-03-04 16:00:00;DK1;450,380005;60,419998
2024-03-04 14:00:00;2024-03-04 15:00:00;DK1;446,279999;59,869999
2024-03-04 13:00:00;2024-03-04 14:00:00;DK1;457,529999;61,380001
2024-03-04 12:00:00;2024-03-04 13:00:00;DK1;454,549988;60,980000
2024-03-04 11:00:00;2024-03-04 12:00:00;DK1;454,850006;61,020000
2024-03-04 10:00:00;2024-03-04 11:00:00;DK1;459,989990;61,709999
2024-03-04 09:00:00;2024-03-04 10:00:00;DK1;530,960022;71,230003
2024-03-04 08:00:00;2024-03-04 09:00:00;DK1;633,750000;85,019997
2024-03-04 07:00:00;2024-03-04 08:00:00;DK1;767,549988;102,970001
2024-03-04 06:00:00;2024-03-04 07:00:00;DK1;720,590027;96,669998
2024-03-04 05:00:00;2024-03-04 06:00:00;DK1;605,119995;81,180000
2024-03-04 04:00:00;2024-03-04 05:00:00;DK1;527,969971;70,830002
2024-03-04 03:00:00;2024-03-04 04:00:00;DK1;488,920013;65,589996
2024-03-04 02:00:00;2024-03-04 03:00:00;DK1;493,609985;66,220001
2024-03-04 01:00:00;2024-03-04 02:00:00;DK1;502,480011;67,410004
2024-03-04 00:00:00;2024-03-04 01:00:00;DK1;506,130005;67,900002
2024-03-03 23:00:00;2024-03-04 00:00:00;DK1;515,299988;69,129997
2024-03-03 22:00:00;2024-03-03 23:00:00;DK1;539,830017;72,419998
2024-03-03 21:00:00;2024-03-03 22:00:00;DK1;463,269989;62,150002
2024-03-03 20:00:00;2024-03-03 21:00:00;DK1;559,059998;75,000000
2024-03-03 19:00:00;2024-03-03 20:00:00;DK1;597,890015;80,209999
2024-03-03 18:00:00;2024-03-03 19:00:00;DK1;593,570007;79,629997
2024-03-03 17:00:00;2024-03-03 18:00:00;DK1;628,830017;84,360001
2024-03-03 16:00:00;2024-03-03 17:00:00;DK1;563,380005;75,580002
2024-03-03 15:00:00;2024-03-03 16:00:00;DK1;449,329987;60,279999
2024-03-03 14:00:00;2024-03-03 15:00:00;DK1;403,489990;54,130001
2024-03-03 13:00:00;2024-03-03 14:00:00;DK1;349,149994;46,840000
2024-03-03 12:00:00;2024-03-03 13:00:00;DK1;316,869995;42,509998
2024-03-03 11:00:00;2024-03-03 12:00:00;DK1;354,140015;47,509998
2024-03-03 10:00:00;2024-03-03 11:00:00;DK1;368,679993;49,459999
2024-03-03 09:00:00;2024-03-03 10:00:00;DK1;387,690002;52,009998
2024-03-03 08:00:00;2024-03-03 09:00:00;DK1;402,450012;53,990002
2024-03-03 07:00:00;2024-03-03 08:00:00;DK1;408,260010;54,770000
2024-03-03 06:00:00;2024-03-03 07:00:00;DK1;423,989990;56,880001
2024-03-03 05:00:00;2024-03-03 06:00:00;DK1;417,429993;56,000000
2024-03-03 04:00:00;2024-03-03 05:00:00;DK1;416,089996;55,820000
2024-03-03 03:00:00;2024-03-03 04:00:00;DK1;412,290009;55,310001
2024-03-03 02:00:00;2024-03-03 03:00:00;DK1;414,369995;55,590000
2024-03-03 01:00:00;2024-03-03 02:00:00;DK1;401,029999;53,799999
2024-03-03 00:00:00;2024-03-03 01:00:00;DK1;399,760010;53,630001
2024-03-02 23:00:00;2024-03-03 00:00:00;DK1;406,250000;54,500000
2024-03-02 22:00:00;2024-03-02 23:00:00;DK1;409,899994;54,990002
2024-03-02 21:00:00;2024-03-02 22:00:00;DK1;454,250000;60,939999
2024-03-02 20:00:00;2024-03-02 21:00:00;DK1;520,359985;69,809998
2024-03-02 19:00:00;2024-03-02 20:00:00;DK1;573,809998;76,980003
2024-03-02 18:00:00;2024-03-02 19:00:00;DK1;670,109985;89,900002
2024-03-02 17:00:00;2024-03-02 18:00:00;DK1;697,690002;93,599998
2024-03-02 16:00:00;2024-03-02 17:00:00;DK1;601,020020;80,629997
2024-03-02 15:00:00;2024-03-02 16:00:00;DK1;544,140015;73,000000
2024-03-02 14:00:00;2024-03-02 15:00:00;DK1;492,559998;66,080002
2024-03-02 13:00:00;2024-03-02 14:00:00;DK1;446,200012;59,860001
2024-03-02 12:00:00;2024-03-02 13:00:00;DK1;409,220001;54,900002
2024-03-02 11:00:00;2024-03-02 12:00:00;DK1;416,160004;55,830002
2024-03-02 10:00:00;2024-03-02 11:00:00;DK1;441,130005;59,180000
2024-03-02 09:00:00;2024-03-02 10:00:00;DK1;450,519989;60,439999
2024-03-02 08:00:00;2024-03-02 09:00:00;DK1;490,100006;65,750000
2024-03-02 07:00:00;2024-03-02 08:00:00;DK1;445,380005;59,750000
2024-03-02 06:00:00;2024-03-02 07:00:00;DK1;438,299988;58,799999
2024-03-02 05:00:00;2024-03-02 06:00:00;DK1;421,750000;56,580002
2024-03-02 04:00:00;2024-03-02 05:00:00;DK1;417,350006;55,990002
2024-03-02 03:00:00;2024-03-02 04:00:00;DK1;409,079987;54,880001
2024-03-02 02:00:00;2024-03-02 03:00:00;DK1;413,549988;55,480000
2024-03-02 01:00:00;2024-03-02 02:00:00;DK1;417,570007;56,020000
2024-03-02 00:00:00;2024-03-02 01:00:00;DK1;417,649994;56,029999
2024-03-01 23:00:00;2024-03-02 00:00:00;DK1;446,869995;59,950001
2024-03-01 22:00:00;2024-03-01 23:00:00;DK1;494,869995;66,389999
2024-03-01 21:00:00;2024-03-01 22:00:00;DK1;522,219971;70,059998
2024-03-01 20:00:00;2024-03-01 21:00:00;DK1;533,849976;71,620003
2024-03-01 19:00:00;2024-03-01 20:00:00;DK1;577,609985;77,489998
2024-03-01 18:00:00;2024-03-01 19:00:00;DK1;649,909973;87,190002
2024-03-01 17:00:00;2024-03-01 18:00:00;DK1;698,659973;93,730003
2024-03-01 16:00:00;2024-03-01 17:00:00;DK1;666,380005;89,400002
2024-03-01 15:00:00;2024-03-01 16:00:00;DK1;583,489990;78,279999
2024-03-01 14:00:00;2024-03-01 15:00:00;DK1;538,250000;72,209999
2024-03-01 13:00:00;2024-03-01 14:00:00;DK1;497,329987;66,720001
2024-03-01 12:00:00;2024-03-01 13:00:00;DK1;421,890015;56,599998
2024-03-01 11:00:00;2024-03-01 12:00:00;DK1;403,329987;54,110001
2024-03-01 10:00:00;2024-03-01 11:00:00;DK1;432,179993;57,980000
2024-03-01 09:00:00;2024-03-01 10:00:00;DK1;446,790009;59,939999
2024-03-01 08:00:00;2024-03-01 09:00:00;DK1;446,859985;59,950001
2024-03-01 07:00:00;2024-03-01 08:00:00;DK1;446,790009;59,939999
2024-03-01 06:00:00;2024-03-01 07:00:00;DK1;438,660004;58,849998
2024-03-01 05:00:00;2024-03-01 06:00:00;DK1;405,940002;54,459999
2024-03-01 04:00:00;2024-03-01 05:00:00;DK1;391,480011;52,520000
2024-03-01 03:00:00;2024-03-01 04:00:00;DK1;387,829987;52,029999
2024-03-01 02:00:00;2024-03-01 03:00:00;DK1;386,929993;51,910000
2024-03-01 01:00:00;2024-03-01 02:00:00;DK1;387,230011;51,950001
2024-03-01 00:00:00;2024-03-01 01:00:00;DK1;383,950012;51,509998
2024-02-29 23:00:00;2024-03-01 00:00:00;DK1;378,730011;50,810001
2024-02-29 22:00:00;2024-02-29 23:00:00;DK1;375,299988;50,349998
2024-02-29 21:00:00;2024-02-29 22:00:00;DK1;380,890015;51,099998
2024-02-29 20:00:00;2024-02-29 21:00:00;DK1;384,470001;51,580002
2024-02-29 19:00:00;2024-02-29 20:00:00;DK1;391,850006;52,570000
2024-02-29 18:00:00;2024-02-29 19:00:00;DK1;402,510010;54,000000
2024-02-29 17:00:00;2024-02-29 18:00:00;DK1;461,170013;61,869999
2024-02-29 16:00:00;2024-02-29 17:00:00;DK1;466,690002;62,610001
2024-02-29 15:00:00;2024-02-29 16:00:00;DK1;355,619995;47,709999
2024-02-29 14:00:00;2024-02-29 15:00:00;DK1;372,019989;49,910000
2024-02-29 13:00:00;2024-02-29 14:00:00;DK1;367,920013;49,360001
2024-02-29 12:00:00;2024-02-29 13:00:00;DK1;377,160004;50,599998
2024-02-29 11:00:00;2024-02-29 12:00:00;DK1;379,329987;50,889999
2024-02-29 10:00:00;2024-02-29 11:00:00;DK1;382,899994;51,369999
2024-02-29 09:00:00;2024-02-29 10:00:00;DK1;372,690002;50,000000
2024-02-29 08:00:00;2024-02-29 09:00:00;DK1;370,750000;49,740002
2024-02-29 07:00:00;2024-02-29 08:00:00;DK1;366,799988;49,209999
2024-02-29 06:00:00;2024-02-29 07:00:00;DK1;352,119995;47,240002
2024-02-29 05:00:00;2024-02-29 06:00:00;DK1;350,850006;47,070000
2024-02-29 04:00:00;2024-02-29 05:00:00;DK1;317,829987;42,639999
2024-02-29 03:00:00;2024-02-29 04:00:00;DK1;305,609985;41,000000
2024-02-29 02:00:00;2024-02-29 03:00:00;DK1;335,950012;45,070000
2024-02-29 01:00:00;2024-02-29 02:00:00;DK1;348,089996;46,700001
2024-02-29 00:00:00;2024-02-29 01:00:00;DK1;378,059998;50,720001
2024-02-28 23:00:00;2024-02-29 00:00:00;DK1;386,329987;51,830002
2024-02-28 22:00:00;2024-02-28 23:00:00;DK1;353,059998;47,360001
2024-02-28 21:00:00;2024-02-28 22:00:00;DK1;371,920013;49,889999
2024-02-28 20:00:00;2024-02-28 21:00:00;DK1;389,660004;52,270000
2024-02-28 19:00:00;2024-02-28 20:00:00;DK1;487,839996;65,440002
2024-02-28 18:00:00;2024-02-28 19:00:00;DK1;583,630005;78,290001
2024-02-28 17:00:00;2024-02-28 18:00:00;DK1;669,429993;89,800003
2024-02-28 16:00:00;2024-02-28 17:00:00;DK1;521,830017;70,000000
2024-02-28 15:00:00;2024-02-28 16:00:00;DK1;548,440002;73,570000
2024-02-28 14:00:00;2024-02-28 15:00:00;DK1;439,010010;58,889999
2024-02-28 13:00:00;2024-02-28 14:00:00;DK1;436,100006;58,500000
2024-02-28 12:00:00;2024-02-28 13:00:00;DK1;431,630005;57,900002
2024-02-28 11:00:00;2024-02-28 12:00:00;DK1;470,390015;63,099998
2024-02-28 10:00:00;2024-02-28 11:00:00;DK1;503,570007;67,550003
2024-02-28 09:00:00;2024-02-28 10:00:00;DK1;551,570007;73,989998
2024-02-28 08:00:00;2024-02-28 09:00:00;DK1;637,080017;85,459999
2024-02-28 07:00:00;2024-02-28 08:00:00;DK1;774,020020;103,830002
2024-02-28 06:00:00;2024-02-28 07:00:00;DK1;737,200012;98,889999
2024-02-28 05:00:00;2024-02-28 06:00:00;DK1;553,880005;74,300003
2024-02-28 04:00:00;2024-02-28 05:00:00;DK1;502,750000;67,440002
2024-02-28 03:00:00;2024-02-28 04:00:00;DK1;475,160004;63,740002
2024-02-28 02:00:00;2024-02-28 03:00:00;DK1;473,079987;63,459999
2024-02-28 01:00:00;2024-02-28 02:00:00;DK1;457,269989;61,340000
2024-02-28 00:00:00;2024-02-28 01:00:00;DK1;442,809998;59,400002
2024-02-27 23:00:00;2024-02-28 00:00:00;DK1;449,970001;60,360001
2024-02-27 22:00:00;2024-02-27 23:00:00;DK1;484,309998;64,970001
2024-02-27 21:00:00;2024-02-27 22:00:00;DK1;523,820007;70,269997
2024-02-27 20:00:00;2024-02-27 21:00:00;DK1;539,469971;72,370003
2024-02-27 19:00:00;2024-02-27 20:00:00;DK1;628,849976;84,360001
2024-02-27 18:00:00;2024-02-27 19:00:00;DK1;783,979980;105,169998
2024-02-27 17:00:00;2024-02-27 18:00:00;DK1;833,400024;111,800003
2024-02-27 16:00:00;2024-02-27 17:00:00;DK1;730,679993;98,019997
2024-02-27 15:00:00;2024-02-27 16:00:00;DK1;595,010010;79,820000
2024-02-27 14:00:00;2024-02-27 15:00:00;DK1;537,159973;72,059998
2024-02-27 13:00:00;2024-02-27 14:00:00;DK1;482,369995;64,709999
2024-02-27 12:00:00;2024-02-27 13:00:00;DK1;441,670013;59,250000
2024-02-27 11:00:00;2024-02-27 12:00:00;DK1;441,750000;59,259998
2024-02-27 10:00:00;2024-02-27 11:00:00;DK1;484,010010;64,930000
2024-02-27 09:00:00;2024-02-27 10:00:00;DK1;512,190002;68,709999
2024-02-27 08:00:00;2024-02-27 09:00:00;DK1;602,390015;80,809998
2024-02-27 07:00:00;2024-02-27 08:00:00;DK1;713,979980;95,779999
2024-02-27 06:00:00;2024-02-27 07:00:00;DK1;712,859985;95,629997
2024-02-27 05:00:00;2024-02-27 06:00:00;DK1;553,929993;74,309998
2024-02-27 04:00:00;2024-02-27 05:00:00;DK1;470,369995;63,099998
2024-02-27 03:00:00;2024-02-27 04:00:00;DK1;427,510010;57,349998
2024-02-27 02:00:00;2024-02-27 03:00:00;DK1;423,929993;56,869999
2024-02-27 01:00:00;2024-02-27 02:00:00;DK1;427,510010;57,349998
2024-02-27 00:00:00;2024-02-27 01:00:00;DK1;429,000000;57,549999
2024-02-26 23:00:00;2024-02-27 00:00:00;DK1;429,519989;57,619999
2024-02-26 22:00:00;2024-02-26 23:00:00;DK1;452,929993;60,759998
2024-02-26 21:00:00;2024-02-26 22:00:00;DK1;486,109985;65,209999
2024-02-26 20:00:00;2024-02-26 21:00:00;DK1;489,690002;65,690002
2024-02-26 19:00:00;2024-02-26 20:00:00;DK1;538,289978;72,209999
2024-02-26 18:00:00;2024-02-26 19:00:00;DK1;603,890015;81,010002
2024-02-26 17:00:00;2024-02-26 18:00:00;DK1;636,020020;85,320000
2024-02-26 16:00:00;2024-02-26 17:00:00;DK1;574,000000;77,000000
2024-02-26 15:00:00;2024-02-26 16:00:00;DK1;521,739990;69,989998
2024-02-26 14:00:00;2024-02-26 15:00:00;DK1;484,170013;64,949997
2024-02-26 13:00:00;2024-02-26 14:00:00;DK1;456,890015;61,290001
2024-02-26 12:00:00;2024-02-26 13:00:00;DK1;433,779999;58,189999
2024-02-26 11:00:00;2024-02-26 12:00:00;DK1;435,489990;58,419998
2024-02-26 10:00:00;2024-02-26 11:00:00;DK1;484,769989;65,029999
2024-02-26 09:00:00;2024-02-26 10:00:00;DK1;496,839996;66,650002
2024-02-26 08:00:00;2024-02-26 09:00:00;DK1;550,359985;73,830002
2024-02-26 07:00:00;2024-02-26 08:00:00;DK1;608,289978;81,599998
2024-02-26 06:00:00;2024-02-26 07:00:00;DK1;595,609985;79,900002
2024-02-26 05:00:00;2024-02-26 06:00:00;DK1;521,960022;70,019997
2024-02-26 04:00:00;2024-02-26 05:00:00;DK1;431,760010;57,919998
2024-02-26 03:00:00;2024-02-26 04:00:00;DK1;397,320007;53,299999
2024-02-26 02:00:00;2024-02-26 03:00:00;DK1;386,140015;51,799999
2024-02-26 01:00:00;2024-02-26 02:00:00;DK1;415,220001;55,700001
2024-02-26 00:00:00;2024-02-26 01:00:00;DK1;423,559998;56,820000
2024-02-25 23:00:00;2024-02-26 00:00:00;DK1;431,089996;57,830002
2024-02-25 22:00:00;2024-02-25 23:00:00;DK1;435,190002;58,380001
2024-02-25 21:00:00;2024-02-25 22:00:00;DK1;486,260010;65,230003
2024-02-25 20:00:00;2024-02-25 21:00:00;DK1;491,399994;65,919998
2024-02-25 19:00:00;2024-02-25 20:00:00;DK1;521,739990;69,989998
2024-02-25 18:00:00;2024-02-25 19:00:00;DK1;590,250000;79,180000
2024-02-25 17:00:00;2024-02-25 18:00:00;DK1;698,409973;93,690002
2024-02-25 16:00:00;2024-02-25 17:00:00;DK1;612,679993;82,190002
2024-02-25 15:00:00;2024-02-25 16:00:00;DK1;505,410004;67,800003
2024-02-25 14:00:00;2024-02-25 15:00:00;DK1;410,000000;55,000000
2024-02-25 13:00:00;2024-02-25 14:00:00;DK1;371,529999;49,840000
2024-02-25 12:00:00;2024-02-25 13:00:00;DK1;343,130005;46,029999
2024-02-25 11:00:00;2024-02-25 12:00:00;DK1;372,720001;50,000000
2024-02-25 10:00:00;2024-02-25 11:00:00;DK1;403,440002;54,119999
2024-02-25 09:00:00;2024-02-25 10:00:00;DK1;419,760010;56,310001
2024-02-25 08:00:00;2024-02-25 09:00:00;DK1;460,839996;61,820000
2024-02-25 07:00:00;2024-02-25 08:00:00;DK1;459,049988;61,580002
2024-02-25 06:00:00;2024-02-25 07:00:00;DK1;446,670013;59,919998
2024-02-25 05:00:00;2024-02-25 06:00:00;DK1;422,739990;56,709999
2024-02-25 04:00:00;2024-02-25 05:00:00;DK1;410,519989;55,070000
2024-02-25 03:00:00;2024-02-25 04:00:00;DK1;411,410004;55,189999
2024-02-25 02:00:00;2024-02-25 03:00:00;DK1;409,179993;54,889999
2024-02-25 01:00:00;2024-02-25 02:00:00;DK1;412,829987;55,380001
2024-02-25 00:00:00;2024-02-25 01:00:00;DK1;413,279999;55,439999
2024-02-24 23:00:00;2024-02-25 00:00:00;DK1;421,700012;56,570000
2024-02-24 22:00:00;2024-02-24 23:00:00;DK1;389,089996;52,200001
2024-02-24 21:00:00;2024-02-24 22:00:00;DK1;417,420013;56,000000
2024-02-24 20:00:00;2024-02-24 21:00:00;DK1;446,790009;59,939999
2024-02-24 19:00:00;2024-02-24 20:00:00;DK1;485,769989;65,169998
2024-02-24 18:00:00;2024-02-24 19:00:00;DK1;552,559998;74,129997
2024-02-24 17:00:00;2024-02-24 18:00:00;DK1;596,309998;80,000000
2024-02-24 16:00:00;2024-02-24 17:00:00;DK1;534,219971;71,669998
2024-02-24 15:00:00;2024-02-24 16:00:00;DK1;417,040009;55,950001
2024-02-24 14:00:00;2024-02-24 15:00:00;DK1;335,420013;45,000000
2024-02-24 13:00:00;2024-02-24 14:00:00;DK1;280,269989;37,599998
2024-02-24 12:00:00;2024-02-24 13:00:00;DK1;240,160004;32,220001
2024-02-24 11:00:00;2024-02-24 12:00:00;DK1;300,540009;40,320000
2024-02-24 10:00:00;2024-02-24 11:00:00;DK1;341,690002;45,840000
2024-02-24 09:00:00;2024-02-24 10:00:00;DK1;366,429993;49,160000
2024-02-24 08:00:00;2024-02-24 09:00:00;DK1;429,339996;57,599998
2024-02-24 07:00:00;2024-02-24 08:00:00;DK1;480,029999;64,400002
2024-02-24 06:00:00;2024-02-24 07:00:00;DK1;492,779999;66,110001
2024-02-24 05:00:00;2024-02-24 06:00:00;DK1;459,679993;61,669998
2024-02-24 04:00:00;2024-02-24 05:00:00;DK1;425,619995;57,099998
2024-02-24 03:00:00;2024-02-24 04:00:00;DK1;412,869995;55,389999
2024-02-24 02:00:00;2024-02-24 03:00:00;DK1;411,450012;55,200001
2024-02-24 01:00:00;2024-02-24 02:00:00;DK1;443,510010;59,500000
2024-02-24 00:00:00;2024-02-24 01:00:00;DK1;476,299988;63,900002
2024-02-23 23:00:00;2024-02-24 00:00:00;DK1;495,459991;66,470001
2024-02-23 22:00:00;2024-02-23 23:00:00;DK1;426,660004;57,240002
2024-02-23 21:00:00;2024-02-23 22:00:00;DK1;402,880005;54,049999
2024-02-23 20:00:00;2024-02-23 21:00:00;DK1;396,250000;53,160000
2024-02-23 19:00:00;2024-02-23 20:00:00;DK1;408,540009;54,810001
2024-02-23 18:00:00;2024-02-23 19:00:00;DK1;411,529999;55,209999
2024-02-23 17:00:00;2024-02-23 18:00:00;DK1;425,019989;57,020000
2024-02-23 16:00:00;2024-02-23 17:00:00;DK1;397,140015;53,279999
2024-02-23 15:00:00;2024-02-23 16:00:00;DK1;372,619995;49,990002
2024-02-23 14:00:00;2024-02-23 15:00:00;DK1;362,029999;48,570000
2024-02-23 13:00:00;2024-02-23 14:00:00;DK1;291,299988;39,080002
2024-02-23 12:00:00;2024-02-23 13:00:00;DK1;250,449997;33,599998
2024-02-23 11:00:00;2024-02-23 12:00:00;DK1;276,540009;37,099998
2024-02-23 10:00:00;2024-02-23 11:00:00;DK1;310,450012;41,650002
2024-02-23 09:00:00;2024-02-23 10:00:00;DK1;347,649994;46,639999
2024-02-23 08:00:00;2024-02-23 09:00:00;DK1;376,420013;50,500000
2024-02-23 07:00:00;2024-02-23 08:00:00;DK1;387,299988;51,959999
2024-02-23 06:00:00;2024-02-23 07:00:00;DK1;425,320007;57,060001
2024-02-23 05:00:00;2024-02-23 06:00:00;DK1;295,769989;39,680000
2024-02-23 04:00:00;2024-02-23 05:00:00;DK1;8,420000;1,130000
